file,eng
89057c93-8155-4040-acec-64e877bd2b4c_315_1.jpg,"NOLLYZITVIYIS R ELLALERR] gz W VALEANT NDC 0187-0065-01 (lorazepam) 100 Tablets [0 Each tablet contains 2 mg lorazepam. Usual Dosage: One to six mg per day, given in divided doses. See Dosage and Adi ration section of the prescribing information. Keep tightly closed. Store at 25°C (77°F); excursions permitted to 15°- 30°C (59°-86°F) [see USP Controlled Room Temperature]. Dispense in tight container. Manufactured by: MEDA Manufacturing GmbH Cologne, Germany D-51063 For: Valeant Pharmaceuticals North America LLC Bridgewater, NJ 08807 USA| Product of Germany 9507400"
89057c93-8155-4040-acec-64e877bd2b4c_315_2.jpg,"BRI PROTECTION 2= =2 = b o [=] e NDC 0187-0064 100 Tablets 1 [Each tablet contains 1 mg lorazepam. Mm:n_ Dosage: One to six mg per day, isection of the prescribing information. fa% ightly closed. Store at 25°C (77°F); hxn__a_ozm permitted to 15°- 30°C (59°- 86°| [see USP Controlled Room Temperature]. s_muc:wm in tight container. ,z_wzamoz_‘ma by: MEDA Manufacturing GmbH (Cologne, Germany D-51063 For: Valeant Pharmaceuticals North America LLC idgewater, NJ 08807 USA ﬁSg uct of Germany 9507300"
89057c93-8155-4040-acec-64e877bd2b4c_315_3.jpg,"Feomooo\.w_\ommo m n__vh -01 B LAV PROTECTION NDC 0187-0063 I AOZ 0 (lorazepam) 100 Tablets Each tablet contains 0.5 mg lorazepam. Usual Dosage: One to six mg per day, given in divided doses. See Dosage and Adi ion | ‘section of the, prescribing information, [Keep tightly closed. Store at 25°C (77°F); ! excursions permitted to 15°-30°C (59°-86°F) \[see USP Controlled Room Temperature]. Dispense in tight container. 1 Manufactured by: MEDA Manufacturing GmbH (Cologne, Germany D-51063 ! For: Vialeant Pharmaceuticals North America LLC | Bridgewater, N 08807 USA | Product of Germany 9507200 | Vi dussessawsseasausrasis %"
897dac69-a59b-423c-be16-6301c7e504d9_913_1.jpg,"Pashaged by Eryane Reanch Buabank. 04 91500 5 VHITE OVAL B3 Buspirone Hel 9 10mg Tablet | B & ""Store at room temp of Compare To: 2025 C (68-77F) Buspar 10mg Tablet Keep all drugs outof Intas Pharmaceuticaks Limited 5 reach of children #30 Exp: MMYY 3 NDC 7133502221 030471113522"
897dac69-a59b-423c-be16-6301c7e504d9_913_2.jpg,"Pacbaged by Eryant Rench Bunbank. 04 91500 2 5, WHITE UHITETO OFF WHITE Buspirone HCL S cisutesiseeosss: zes 15mg Tablet o R 2 Store at room temp of Compare To: 2025 C (68-77F) Buspar 15mg Tablet Keep all drugs out of Catlbeaticare Unted | rech of children #30 Exp: MMYY 3 NDC 7133502721 017471114270"
897dac69-a59b-423c-be16-6301c7e504d9_913_3.jpg,Pashaged by Eryane Reanch Bunbank. 04 91500 Buspirone Hel G MEcwsussiwa i 30mg Tablet o V66211 Store at room temp of Compare To: 2025 C (68-77F) Buspar 30mg Tablet Keep all drugs out of PilaHnaslados reach of children #60 Exp: MMYY NDC 7133505521 033331112994 om
89a46a68-4da0-4666-8e0f-60a8a36b6107_24_1.jpg,"NoVarmished rea (D0 NotPrt) (18241 mm) Cinacalcet b ¥ T ! ! i | | | | ! — | 5 (equvaent 033060 mg. o i Hydrochloride = = 0257 . | | Tablets O S oo ! ! Dispense in a ight, ight-resistant — ! o 2 e U5 = | 1] 4‘!9 Vst Dosage: eePacage et | | KEEP THIS AND ALL DRUGS OUT ! ! OF THE REACH OF CHLDREN | | 30 Tablets ~ Manufactured by 5 ! ! Gl Heahcars it 3 | G aydus Reony b i"
89a46a68-4da0-4666-8e0f-60a8a36b6107_24_2.jpg,"o Varnihed Area (Do ot Pr) (18241 mm) Cinacalcet S : P ) Hydrochloride — crissis ; ‘ ‘ ‘ ‘ ‘ ‘ ] i i St oioer T e { ‘Controled Room Temperature] | Tablets = Terpes, 4 Dispense ina tght, ghresstant ‘ T : @ o e ‘ P —— ! (OF THE REACH OF CHILOREN. ‘ ‘ i I 30 Tablets Manacuredsy 4 Zydus Reonly Anmessted, inds Revtsre"
89a46a68-4da0-4666-8e0f-60a8a36b6107_24_3.jpg,"No Vamished Area (Do ot Pr) (18241 mm) Cinacalcet e Hydrochloride =552 Tablets oLy o e e O sl Dosag: S Paage et KEEP TS 0 AL DR OUT OF THE REACH OF CHUDREN . 30 Tablets Manacuredny 5 Py Rxonly Ahmedatas, : ; | | | i ‘ ‘ | i 3 ; o s ‘ | ‘ | | | ‘ i |"
89b5687a-6e21-47cd-9c05-d9c9f4f8cf49_146_1.jpg,"Y FLUDROCORTISONE ACETATE TABLETS USP 0.1 mg 10 TABLETS Each Tablet Contains Fiucrocortsone acetate 0.1 . Usus Dosage: Sa product nser for i prescrbing eformation precaions and warige Warming:Potent g STORAGE: Store at 20° 10 25° € (68"" 10 77* F): excursions. sermited between 15° to 30° C (53"" to 86"" ) (see JSP Controled Room Temperature] Avoid excess heat RXONLY WARNING. This Jrit Dose package s not chid resistant anas ntended for nsttutonsl Lse Only. KEEP THIS AND ALL DRUGS OLT OF THE REACH OF CHILDREN. I dspensad for outpatent use, s chidresitant corvainer shoud be utized FOR YOUR PRCTECTION: Donct use i bister st or boken. The orug product contained in t package i flom NDC #0115-7033, Impax Genercs Disirbuted by: amenican Healtr Packaging Columbs, Obio 43217 amercanheattpackaging com an AmersourceBergen Compary. AMERICAN HEA_TH PACKAGING® Disirbuted by Cardinal Healt Dubin, OH 43017 Léga0a7s0218 LOT #: XXXXXXXXXX ~ EXP. DATE: XK/XXIXK"
89ccfc76-245f-4604-bc1d-9115c657c340_780_1.jpg,"e s e G ""E R i e § e B T e s b e om b THGE ADRY 2 1 o =, ORASDRECTED. EE s e - I R, e :"
89ccfc76-245f-4604-bc1d-9115c657c340_780_2.jpg,"o o, Rl DCLOFEMACH SNOORTIRIER ¥ o e $ ! ipmme omoe R, Ao 1 . e oo ORASDRECTED. g E s e - § 4 R e !"
8a9b0cb5-3236-4de4-a97d-eb247c6c7c68_280_1.jpg,o o e s TR ons aNDSUPT AKE 3045 EAST Y/ S
8a9b0cb5-3236-4de4-a97d-eb247c6c7c68_280_2.jpg,"OXYGEN,REFRIGERATED LIQUID USP UN1073 T ALWAYS KEEP CONTAINER IN UPRIGHT POSITION CONTENTS: LoTe: ! WARNING: Forsmargancy uss ank hen scnirnistored b propsrly ' tranzd parsommel fof oxsgen defiire and asussitation. For | allother macieal spicons, Rxonly Urinterrupte use o highconcaryations of rygan vist lang duraon sithoutimanitoing s sfct on grgen contart of artaria oo, ma bs armful. Uss ony with prsurs {aducing squipmart and apparate dssgned fo Gvgen. 00 ot St 0 Use on patarts wha hoksstopped Ssathing unlses sl CONUEUON wih F36USCITte aqipmart Progused by A Linuefaction WARNING: EXTRENELY COLD 0XIDIZING LIGUID 4HD GAS UNDER, PRESSURE VIGOROUSLY ACCELERATES COMEUSTION COMBUSTIELES I CONTACT WITH LIQUID DXYBEN AV EXPLODE 01 IGHITIOH OF IMPACT. A CAUSE SEVERE FROSTEITE. e ol rass2 and combustiizs ava; Uss only it sauipmant clsanss or o Stote and vsa wih oceguats vsrtation Do o gatguid i s, o1 skin o cling Forllud ithdranal ear faca e and glvee. Do nt drop. s> suitsble e truck fr sontsine! movement ok spills. 0o not vk on o ol equpmant izt sile Gl tmpeiatura shouid ot 2casd 32°C 1125 Close slvg far each se and whan s sz backflow sz devie I he iping. Uia I accardance i he Materil Sataty Data Shast {HisDE) FIRSTAID: [N CASE OF FROSTRITE, obtain medical treatment inmeditely. OAS 7782447 DO NOT REMIOVE THIS PRODUGT LABEL. GAS AND SUPPLY 3945 EAST LAKE BLVD. BIRMINGHAM, AL 35217 205-849'5947"
8a9b20e4-82e6-4151-9c9d-39aaf2a767e2_37_1.jpg,"NDC 0093-0661-16 Albuterol Sulfate Syrup 2 mg/5 mL B only Each 5 mL (1 teaspoonful) contains albuterol sulfate 2.4 mg, equivalent to 2 mg albuterol. Usual Dosage: See package insert for full prescribing information, Store at 20° to 25°C (68° to 77°F) [See USP Controlled Room Temperature]. This s a bulk package. Dispense in a tight, light-resistant container as defined in the USP, with a child-resistant closure (as required). KEEP THIS AND ALL MEDICATIONS OUT OF THE REACH OF CHILDREN, Manufactured In Canada By: CONTRACT PHARMACEUTICALS LIMITED CANADA Ontario, Canada L5N 6L6 Manufactured For TEVA PHARMACEUTICALS USA, INC. North Wales, PA 19454 NDC 0093-0661-16 Albuterol Sulfate Syrup 2 mg/5 mL 38332-100057 0093-0661-16 7 3 Rev.J 92015"
8aab1dce-0699-4866-8707-33b4e2177bdd_449_1.jpg,"Dosage Adutsand adolescens 12 y0ars of agoand older: 110 2 tablets sublingually. Dose may be repeated three or four times a day,thirty minutes to one hour before meals and at bedtime, the dosage being adjusted as needed and tolrated. See package insert for complete prescribing information. KEEP THIS AND ALL DRUSS OUT OF THE REACH OF CHILDREN This dispensing package s inended for professional use only. Dispense In tight,lght resistant container as defined i the USP/NF, with a chilc-resistant closure. Store at contrlled room temperature between 20°-25°C (68°-77°F), see USP Controlled Room Temperature. Distrbuted by: Aoella Alpharetta, GA 30022 400812 Rew 0572013 NDC 42192-339-01 Hyoscyamine Sulfate SL Sublingual Tablets Each sublingual tablet contains: Hyoscyamine Sulfate .. 0.125 mg Rx Only 100 Tablets 9 42192-33901 N 3 | LotExp. date:"
8aff9f54-62e1-4ce7-8cc0-dea1195e4006_476_1.jpg,"£ L 95-05%9-£600 NDC 0093-6450-56 i Delayed-Release Capsules USP 'hmwmll’ wooy pagonuog dsn 5| (4u2£0,89) 2,57 0 02 1 2015 00K BuRused Yy ) 20 mg* % PHARMACIST: Dispense the accompanying Medicaton Giide 1o each patent. KE46 B Rev. A 7/2014 1 only _ S0CAPSULES"
8aff9f54-62e1-4ce7-8cc0-dea1195e4006_476_2.jpg,"3y (a2 04 ,89) 3,52 01 02 ¢ IS § Nocoosaastse % ESOMEPRAZOLE “[anesodud w00y peOUO) dS 84S MAGNESIUM Delayed-Release i 3 é Capsules USP 9. 40 mg* PPHARMACIST: Dispense the accompanying Medication Guide to each patient. 1 only 30 CAPSULES - SHOLLYOIGIN TIY QWY Sl 33X 035070 ALLHOLL HINIVINOD d33X Taantes ) s s o € U ST ) U1 puEp e U001l € U Fsuads )"
8b9c7f0b-0df9-429e-bc36-342ac4fde037_655_1.jpg,"mnén 2E8E 455Ky © Bagict 52 g2g28gt B2, gizviel L@ Sizscee & B o 85F mw BB E aa558 = S SQAE 23.5,28 8582 50t 2 8o s8885E: Each soft gelatin capsule contains 05 mg dutasteride. Usual Adult Dosage: 05 mg once a day. See_package insert for full prescribing inform Store3120° 10 25°C (68° 10 77°F) [See USP Contolld Room Temperature]. < Dispense in a tight, light-resistant & container s defined in the USP. with = achidesistant losure as required). D0 not use i safety seal under capis < broken or missing. g KEEP THIS AND ALL MEDICATIONS OUT OF THE REACH OF CHILDREN. Manufactured B PHARACELTICS INTERNATIONAL, INC. Hunt Valley, MD 21031 Manufactured For TEVA PHARMAGEUTICALS USA, INC. North Wales, PA 19454 % 0093-5655-56 7 mmm R 799-32-100564 B only"
8c166755-7711-4df9-d689-8836a1a70885_413_1.jpg,". : e Singulair® 4 mg (Montelukast Sodium) NDC 0006-3841-30 ORAL GRANULES For Pediatic Patients § months to 5 years of age. Singulair"" 4 mg gnnmelukast Sodium) RAL GRANULES For Pediaric Patiens § morths to 5 years of ag. Kesp this and il drugs out of the rach of chidren. ""DIRECTIONS FOR USE: See accompanying Package Insert. Once apensd, use N 3 ~3841-30 6 the contents ofthis packet within 15 minutes (with or without mixing with food). Discard any unused porton. Rxanly L - Nl ‘a6 1o siaf ¢ 0] SO g sWaTE SIS 103 STINNVYY TVHO (uwnipos Jsexnjajuopy) fw p Jieinbuig Singulair® 4 mg Singulair® 4 mg (Montelukast Sodium) (Montelukast Sodium) ORI GNP ORAL GRANULES oe Pesiiyelent 6 moths 15 yeam g For Pediatric Patients 6 months to 5 years of age. ‘equivalent to 4 mg Montelukast. ‘Store at 25°C (77°F), excursions permitted to 15-30°C (59-86°F) [see USP ol e e Sees o Copyigh © 314 MrckShar D Cr. sy of Marek & o. . A s e 7003436100 30 Packets GTIN 0030063841306"
8c166755-7711-4df9-d689-8836a1a70885_413_2.jpg,urel. Potect fom mol Storeat 25°C (77°F) excrsonspermited 1 15-30° (59867 NDC0006-171131 Singulair® (Montelukast Sodium) CHEWABLE Tablets % 7004048400 | 5 GTIN 0030006171131 For Pediatric Patients 2-5 Years of Age Phenylketonurics: ontins phenyblanine (acomponentof asprtame) 0.674 g per +-mg chewable ablt Exch tablet cotains 42 mg MonteluastSodum equlent to4mg Montebast. Reonly 30Tablets
8c166755-7711-4df9-d689-8836a1a70885_413_3.jpg,NDC 0006-9275-31 . o Singulair (Montelukast Sodium) CHEWABLE Tablets 5mg For Pediatric Patients 6-14 Years of Age Phenylketonurics: contins phenylalrine s componetof st 0362 mg e ‘5-mg chewabletablet Exchtablet cotains 5.2mg Montelukast odium equivalent tosmgNontelukast Reonly 30Tablets 7004055800 6TIN 00300069275310 s permittedto 15.30°C (59 l pakage. USUALDOSAGE See Package hser. Storeat25°C (77 g
8c166755-7711-4df9-d689-8836a1a70885_413_4.jpg,NDC 0006-9117-31 7004055600\\ —_— Singulair° (Montelukast Sodium) Tablets (LY For Adults 15Vt;ars of Age and Older Each ablet contans 104 mg MontekukastSodum = ‘equivalent to 10mg Montelukast. o 37 (5996°) anperaure.Potect from misture adae. USUAL DOSAGE:See Package nsett. GTIN 0030006917313 11731 s pemitte Rxonly E 3 £ 30Tablets
8c6b984d-2ace-4534-b441-c2db959a1da1_763_1.jpg,N/A
8c6b984d-2ace-4534-b441-c2db959a1da1_763_2.jpg,"REFRIGERATED LIQUID OXYGEN, REFRIGERATED LiquiD usP UN1073 LTRs: [ CONTENTS: CUFT: WARNING: For emergency use only when administered by properly trained personnel for oxygen deficiency and resuscitation. For all other medical applications, B only. Uninterrupted use of high concentra- tions of oxygen over a long duration, without monitoring its effect on oxygen content of arterial blood, may be harmful. Do not attempt to use on patients who have stopped breathing unless used in conjunc- tion with resuscitative equipment. Keep out of reach of children. Federal law requires that this container be refilled with oxygen USP only by establishments registered as a drug manufacturer in accordance with the Federal Food, Drug, and Cosmetic Act. Produced by Air Liquefaction. DANGER: MAY CAUSE OR INTENSIFY FIRE; OXIDIZER. CONTAINS REFRIGER- ATED GAS; MAY CAUSE CRYOGENIC BURNS OR INJURY. COMBUS- TIBLES IN CONTACT WITH LIQUID OXYGEN MAY EXPLODE ON IGNITION OR IMPACT. Do not handle until all safety precautions have been read and understood. Keep and store away from clothing and other combustible materials. Keep valves and fittings free from grease and oil. Use and store only outdoors or in a well-ventilated place. Wear cold insulating gloves, face shield, and eye protection. In case of fire: Stop leak if safe to do so. Use a back flow preventive device in the piping. Use only with equipment of compatible materials of construction and rated for cylinder pressure. Use only with equipment cleaned for oxygen service. DO NOT change or force fit connections. Avoid spills. Do not walk on or roll equipment over spills. Close valve after each use and when empty. Always keep container in upright position. Read and follow the Safety Data Sheet (SDS) before use. FIRST AID: IF ON SKIN: Thaw frosted parts with lukewarm water. Do not rub affected area. Get immediate medical advice/attention. CAS: 7782-44-7 DO NOT REMOVE THIS PRODUCT LABEL ey e In case of emergency involving this malerial call INFOTRAC at 1-800-535-5053 CRUMPTON WELDING SUPPLY & EQUIPMENT, INC. 1602 N 34™ STREET « TAMPA, FL 33605 « 800-229-69?77 - 1 (01/15)"
8c9bb449-6341-4f24-9d38-6ca952e07122_622_1.jpg,"NDC 65162-284-03 Irbesartan Tablets, USP e Rx only 30 Tablets Each tablet contains: 75 mg of irbesartan, USP. See package insert for dosing information. Store at 20° to 25°C (68"" to 77°F); excursions permitted between 15"" to 30°C (59 to 86'F) [see USP Controlled Room Temperature]. Mifg. Lic. No. G/25/1941 Manufactured by: Amneal Pharmaceuticals Pvt. Ltd. Anhmedabad 382220, INDIA Distributed by: Amneal Pharmaceuticals LLC Bridgewater, NJ 08807 Rev. 08-2018-01 65162 28403 4 3 Non-Varnish Area (For Lot And Exp. Date)"
8c9bb449-6341-4f24-9d38-6ca952e07122_622_2.jpg,"Each tablet contains: 150 mg of irbesartan, USP. See package insert for dosing information. NDC 65162-285-03 Irbesartan St 1t 20"" to 25°C (68"" to 77°F); il Tablets, USP niciininis owe s won [see USP Controlled Room Temperature]. Mfg. Lic. No. G/25/1941 iy Anmedabad 382220, INDIA S0 Tablets Digtributed by: - Amneal Pharmaceuticals LLC Bridgewater, NJ 08807 Rev. 08-2018-01 ( o Manufactured by: Amneal Pharmaceuticals Pvt. Ltd. 1 65162 28503 ] 3 Non-Varnish Area (For Lot And Exp. Date)"
8c9bb449-6341-4f24-9d38-6ca952e07122_622_3.jpg,"NDC 65162-286-03 Irbesartan Tablets, USP Each tablet contains: 300 mg of irbesartan, USP. See package insert for dosing information. Store at 20"" to 25°C (68"" to 77°F); excursions permitted between 15 to 30°C (59° to 86F) [see USP Controlled Room Temperature]. Mfg. Lic. No. G/25/1941 Manufactured by: Amneal Pharmaceuticals Pvt. Ltd. Ahmedabad 382220, INDIA Distributed by: ~ Amneal Pharmaceuticals LLC Bridgewater, NJ 08807 Rev. 08-2018-01 8 65162 28603 3 Non-Vamish Area (For Lot And Exp. Date)"
8d937ca3-3351-40f1-8192-348ba0c68162_418_1.jpg,"GTIN: 000 Lot ooux MMYYYY No Varnished Area (Do Not Print) (18505 mm) NDC 66382:353.05 ] 'ONCE-DAILY buPROPion 5O mon oo Use Hydrochloride Usual Dosage: Take one tabletdaily oras L - Extended-Release plt presrong Store at20° 10 26°C (68° 0 77°F) Tablets, USP (XL) (seeuse conrolea Room Tomporatuel Dispense i a figh,ghtresistant : ! ‘ ! | | ‘ | | | | ‘ | | ‘ | T ‘ el s | (RN &) oo | Zyoan® s the registered trade mark ‘ | | j | ‘ ‘ | ! | | ‘ ‘ 'WARNING: Do ot use in combination with Zyban® or ofCiosmiiine. ‘any other medicines that contain bupropion hydrochloride. RRCST S i 00500, o sopmatly o eachpatent B Ahmedabad, India 500 Tablets ~Distibutedby: 2 Zyaus Phamaceuticals (USA) Inc. 3 Zydus Rxonly Femington NJ 08534 a0y"
8d937ca3-3351-40f1-8192-348ba0c68162_418_2.jpg,"Over Coding Template No Varished Area (Do Not Prinf) (18x50.5mm) LR ONCE.DAILY, Each extendedelease tablet contains buPROPion 500mg f PGP on hytocorie Us? Usual Dosage: Take one tablet daily o as Hydrochloride Seistomete o camre for complete prescribing information. Extended-Release seax vz orrn [See USP Controled Room Temperature, Tablets, USP (XL) o roeommn: containr as defined in the USP. | | | | | | | | | | | | | | | | | | 5, KEEPTHIS ANDALL DRUGS OUT | ""@ ‘OF THE REACH OF CHILDREN | Zyoan® is the registered trade mark. | of Garosminiine 1 [ VARG o ot s corbision v brr 1y cver modiies i bigrpn oo, | PGS Dot i e X edaion Catla Helthcare Li. | e provid separasly s xhpasen. e | | | | | | Distributed - B0 Tablts Do e Rxonly Pemningon, NJ 08534 a0y"
8da22eb1-0965-4d4e-b15d-91db7193548e_275_1.jpg,"RL-5181 TmL NDC0409-7241-60 Hospira, Inc., Lake Forest, IL 60045USA Rxonly Hospira"
8e1493da-6e00-441b-a785-416c123e3c1a_251_1.jpg,"ALCOHOL OR ALCOHOLIC BEVERAGES SHOULD NOT BE CONSUMED WHILE TAKING THIS MEDICATION. MAY CAUSE DROWSINESS. USE CAUTION WHILE DRIVING OR PERFORMING TASKS REQUIRING MENTAL ALERTNESS. R A S A S G e I e N A 2 8 D AN A TR 30 NDC: 43063-239-20 e4] ‘e PHARMACEUTICALS ~{INCORPORATED”, =] Oklahoma City, 0K = 73127 PINK 43063-239-20 43063-239-20 43063-239-20 - = = - 5N i & — 1 - 3 D — » = 2 - —_— —_— —_— S— —_— — m— — METAXALONE METAXALONE METAXALONE o M T AX A LONE o = 800 MG 400 MG 800 MG = 20 TABLETS 20 TABLETS 20 TABLETS s, ReOrder # 103605 ReOrder # 103605 ReOrder # 103605 o u;-r; Lot G18D20 LoT G18D20 LoT G18D20 E s 800 MG EXP 12/19 EXP 12/19 EXP 12/19 g - CALL YOUR DOCTOR FOR MEDICAL ADVICE ABOUT SIDE EFFECTS, g & 20 TABLETS YOU MAY REPORT SIDE EFFECTS TO THE FDA AT 1-800-FDA-1088 TAKE TABLET(S) TIMES A DAY. TOME TABLETA(S) VECES AL DIA. Each TABLET Contains: METAXALONE 800 MG (01)10343063239209 (21)618020000002 (17)181231 (10)618D20 OVAL NYMIVL NI 30V 271 VINUVHIINOD DITZEDOZLYI"
8e41e42c-3ae0-4091-970b-bc0086755f1d_474_1.jpg,"N\ 1105102¢101800 NLLD. Each 1 mL contains: 101mg ofaconazde i an agueossobsor. Dosage: For informtion concening dosago and administaton of raconazole Oral Soltion, please see accompanying Package Inert ‘Storage: Sore btte ator bekow 25°C (77°F. Do no reeze, Keep out of reach of chikdren. For any questions concering tis product please cal: 1-800-667-8570 PATRIOT Each 1 mL contins: 10mg faconazde i an agueous sk, I uonnpos [ei0 uybuiol ajozeuodely] INDC 10147-0150-1 Itraconazole Itraconazole ltraconazole Itraconazole Oral Solution Oral Solution Oral Solution Oral Solution 10 mg/mL 10 mg/mL 10 mg/mL 10 mg/mL Each 1 mL contains: 10mg o taconazole nan agueous soluton. ‘Storage: Store botte at o below 25°C (77°).Do not frecze. Rxonly 150 mL 4PATRIOT Each 1 mLcontalns: 10mg f raconazok nan aqueous sclton. Prciosoen Wanuacy Soer Pty [ty st Pai ramacdied LG T, P80 ©2018Patit ramacedtidb L0 685008"
8e4b636e-ee9c-4111-779d-28c8369d283b_671_1.jpg,"g | 101 NDC 0173-0517-00 Each viel contans FLOLAN® Smmoy (epaqms!ennl sodium) égds w: hene 2930 for Injection ol Sedhom yroudamey | ‘have been added to acjust pH, (NG LT R Vs Oose: oo prosrong . Mustbe reconstituted, For ntravenous S10® & 15°1025°C (56° 0 77°F). § Infusion after clution. Protect from lght, = GlaxoSmithKine RTP, NG 27709 Rev,4/16"
8e4b636e-ee9c-4111-779d-28c8369d283b_671_2.jpg,"gl E NDC 0173-0519-00 FLOLAN® (epoprostenol sodium) for Injection LR Must be reconstituted. For intravenous S‘m!‘i‘hzs‘ﬁﬁ‘wﬂﬂ nfusion afer dlktion. B vlcorare epopeosinclsodum bt to 155 (300050 et o, Soc chbride and S0 g Irannfol Sox hyoxde may e e riormator, Protectfom| mmmnm s oy o o ‘securely ited. GlaxcSmithkdine RTP, NC 27708 Rev. 4/16 & £ ="
8e4b636e-ee9c-4111-779d-28c8369d283b_671_3.jpg,"V3dv 1NIHd43A0 50 mL NDC 0173-0518-01 STERILE DILUENT for FLOLAN® Containg crug diluent for use only (epoprostenl sodium) Torimecton. ¢ ! Each vial contains 94 mg glycine, 73.3 mg sodium chloride, sodium hydroxide (added 10 adjust pH), and Water for Injection, USP. Ronly ditinil For reconstitution information see package ingert for FLOLAN® (poprosianol soduim) for Injection. Store at 15° 10 25°C (59° to 77°F). DO NOT FREEZE. GlaxoSmithKline Research Triangle Park, NC 27709 Made in England 1000000002396 Rev. 1/06 N10301730518016"
8e4b636e-ee9c-4111-779d-28c8369d283b_671_4.jpg,"NDC 0173-0857-01 @ pH 12 Sterile Diluent for FLOLAN® Use only with FLOLAN® (epoprostenol sodium) for Injection ingle-Use Vial. Discard Unused Portion. 50mL Ronly For reconstitution information see ackage insert for FLOLAN® (epoprostenol sodium) for Injection, Store at 15° to 25°C (59° to 77°F). DO NOT FREEZE. Do not accept if plastic overseal is missing or not securely fitted. GlaxosmithKline, RTP, NC 27709 Made in England 1000000013560 Rev.3/15 N 1030173 0857 01 6"
8e86a610-45ef-4be7-a3ab-f656f5b32706_596_1.jpg,"IEW ps7 DIVALPROEX SODIUM 125 mg* Delayed-release Capsules, USP. (Sprinkle) Valproic Acid Activity 10 CAPSULES “Each Capsiie Contains: Divelproex sodum, USP equvaient o valproic acid 125 mg Usual Dosage: Capsule may be swallowed whoe or opened and contents placed on food for admiistration. See product insert fo full prescribing information, precautions. nG warnings. STORAGE: Store at 20° to 25° C (68* to 77° FJ; excursions. permitted between 15° to 30° C (58"" to 86° F) [see USP Controlled Room Temperature] RXONLY WARNING: This Unit Dose package is not chid resistant andis Intended for Insitutional Use Oriy. KEEP THIS AND ALL DRUGS GUT OF THE REACH OF CHILDREN, If dispensed for outpatient use. a chid-resistant cantainer should be utiized FOR YOUR PROTECTION: Do not use i bister s torn or broken. PHARMACIST. Dispense the Medication Gude to each patien. The diug product contained in his package = from NDC # 68382-106, Zydus Pharmaceuticals USA Inc Packaged and Distrbuted by American Heath Packaging Columbus, Ohio 43217 amercanheathpackaging.com An AmerisourceBergen Company AMERICAN HEALTH PACKAGING® Distribted by Cardinal Health Oublin, OH 43017 La7287660218 LOT # XXXXXXXXXX EXP. DATE: XX/XX/XX"
8f433e01-8554-4b05-84b1-d21c21ba68bd_512_1.jpg,"NDC 25021-301-02 Rconly = 1023612 . 3 - —_ EHOSIne g E —§ Zea Mfd. for: WESTTMIETA & ;. & =3 I SAGENT pharmaceuticals S @ . 3 == schaumburg, IL 60195 (USA) 6 mg per 2 mL 2% 8.5 F =g Madein India cQ 2 &, L O ©2014 Sagent Pharmaceuticals, Inc. (3 mg per mL) SE 8 SH TS Code No:KNDRUGSKIK28/280/19%5 For Rapid Bolus SO QL == ' Intravenous Use T oS o mm® i 22D R0 EXpy 2mL Single-DoseVialw o D v O = ,"
8f433e01-8554-4b05-84b1-d21c21ba68bd_512_2.jpg,"| gt E Mfd. for: -~ g SAGENT Pharmaceuticals 2014 Sagent Pharmaceuticals, Inc. Schaumburg, IL 60195 (USA) Code No.: KR/DRUGS/KTK/28/280/1995 1023611 Made in India © £/010€12052€00(10) 31v439I443H 10N 00 ""y6udn al0)g [raamesadwa) wooy PajIonu0Y dsn 98] *(doLL 0} .89) 0.62 0} ,0Z 1€ 3101S ‘uoneuLiojul abesop 1o} pasu) abexoed aag :abiesoq Jensn *9a.J~3AljEAIaSld ‘9)uaboihduoy ‘ajualg Beonly 4 mL Single-Dose Vial (3 mg per mL) For Rapid Bolus Intravenous Use 12 mgper4 mL NDC 25021-301-04 /"
8f549d95-985b-f783-1ebb-ef57bd2ecb05_883_1.jpg,N/A
8f549d95-985b-f783-1ebb-ef57bd2ecb05_883_10.jpg,N/A
8f549d95-985b-f783-1ebb-ef57bd2ecb05_883_2.jpg,N/A
8f549d95-985b-f783-1ebb-ef57bd2ecb05_883_3.jpg,N/A
8f549d95-985b-f783-1ebb-ef57bd2ecb05_883_4.jpg,N/A
8f549d95-985b-f783-1ebb-ef57bd2ecb05_883_5.jpg,N/A
8f549d95-985b-f783-1ebb-ef57bd2ecb05_883_6.jpg,N/A
8f549d95-985b-f783-1ebb-ef57bd2ecb05_883_7.jpg,"A\ | FENTORA"" @ Gt s e GO e"
8f549d95-985b-f783-1ebb-ef57bd2ecb05_883_8.jpg,N/A
8f549d95-985b-f783-1ebb-ef57bd2ecb05_883_9.jpg,N/A
90164bec-3ff3-4c82-8e16-ca951ef7ac59_68_1.jpg,Lo PAMOATE 25 MG 20 CAPSULES.
